2026-07-25 13:53:18,971 [INFO] [MainThread] [root/service.py:52]: AudioOutputService starting...
2026-07-25 13:53:19,308 [INFO] [MainThread] [root/bar_manager.py:229]: Starting HotkeyListener...
2026-07-25 13:53:19,309 [INFO] [MainThread] [root/bar_manager.py:103]: Starting WindowsNotificationEventListener...
2026-07-25 13:53:19,311 [INFO] [MainThread] [root/bar_manager.py:103]: Starting SystemEventListener...
2026-07-25 13:53:19,312 [INFO] [MainThread] [root/bar_manager.py:103]: Starting KomorebiEventListener...
2026-07-25 13:53:19,312 [WARNING] [Dummy-12] [root/hotkeys.py:201]: Failed to register hotkey super+space - it may be in use by another application.
2026-07-25 13:53:19,314 [INFO] [Dummy-13] [root/event_listener.py:54]: Created named pipe yasb-0c0ef09a-8817-11f1-83ca-44fa667e66d2
2026-07-25 13:53:19,316 [INFO] [MainThread] [root/watcher.py:65]: Watching directory: c:\users\богдан\.config\yasb
2026-07-25 13:53:19,316 [INFO] [MainThread] [root/watcher.py:104]: Created file watcher
2026-07-25 13:53:19,849 [INFO] [Dummy-13] [root/event_listener.py:147]: Komorebi connected to named pipe: yasb-0c0ef09a-8817-11f1-83ca-44fa667e66d2
2026-07-25 13:53:23,412 [INFO] [MainThread] [root/controller.py:21]: Reloading Application because of config change.
2026-07-25 13:53:23,514 [INFO] [MainThread] [cli_server/cli_server.py:114]: Log pipe server stopped
2026-07-25 13:53:23,519 [INFO] [MainThread] [root/bar_manager.py:93]: Successfully loaded updated config and re-initialised all bars.
2026-07-25 13:53:23,550 [INFO] [MainThread] [root/bar_manager.py:111]: Stopping HotkeyListener...
2026-07-25 13:53:23,555 [INFO] [MainThread] [root/bar_manager.py:119]: Stopping WindowsNotificationEventListener...
2026-07-25 13:53:23,560 [INFO] [MainThread] [root/bar_manager.py:119]: Stopping SystemEventListener...
2026-07-25 13:53:23,568 [INFO] [MainThread] [root/bar_manager.py:119]: Stopping KomorebiEventListener...
2026-07-25 13:53:24,036 [INFO] [MainThread] [root/log.py:104]: YASB v2.0.5
2026-07-25 13:53:24,036 [INFO] [CLIPipeServer] [cli_server/cli_server.py:216]: CLI server started v1.1.7
2026-07-25 13:53:24,037 [INFO] [MainThread] [cli_server/cli_server.py:106]: Log pipe server started
2026-07-25 13:53:24,520 [INFO] [MainThread] [root/service.py:41]: AudioInputService starting...
2026-07-25 13:53:24,564 [INFO] [SystrayHook] [systray_hook/systray_hook.py:193]: Injecting into Explorer (PID: 8336)
2026-07-25 13:53:24,579 [INFO] [MainThread] [root/service.py:52]: AudioOutputService starting...
2026-07-25 13:53:24,921 [INFO] [MainThread] [root/bar_manager.py:229]: Starting HotkeyListener...
2026-07-25 13:53:24,923 [INFO] [MainThread] [root/bar_manager.py:103]: Starting KomorebiEventListener...
2026-07-25 13:53:24,923 [INFO] [MainThread] [root/bar_manager.py:103]: Starting SystemEventListener...
2026-07-25 13:53:24,924 [INFO] [MainThread] [root/bar_manager.py:103]: Starting WindowsNotificationEventListener...
2026-07-25 13:53:24,924 [INFO] [Dummy-13] [root/event_listener.py:54]: Created named pipe yasb-0f67135b-8817-11f1-9c04-44fa667e66d2
2026-07-25 13:53:24,924 [WARNING] [Dummy-12] [root/hotkeys.py:201]: Failed to register hotkey super+space - it may be in use by another application.
2026-07-25 13:53:24,927 [INFO] [MainThread] [root/watcher.py:65]: Watching directory: c:\users\богдан\.config\yasb
2026-07-25 13:53:24,928 [INFO] [MainThread] [root/watcher.py:104]: Created file watcher
2026-07-25 13:53:25,459 [INFO] [Dummy-13] [root/event_listener.py:147]: Komorebi connected to named pipe: yasb-0f67135b-8817-11f1-9c04-44fa667e66d2
Windows fatal exception: code 0x80010108

Thread 0x00002798 [asyncio_0] (most recent call first):
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\threading.py", line 373 in wait
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\threading.py", line 670 in wait
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\concurrent\futures\thread.py", line 73 in run
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\concurrent\futures\thread.py", line 86 in run
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\concurrent\futures\thread.py", line 119 in _worker
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\threading.py", line 1024 in run
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\threading.py", line 1082 in _bootstrap_inner
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\threading.py", line 1044 in _bootstrap

Thread 0x0000135c [Thread-14] (most recent call first):
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\threading.py", line 369 in wait
  File "C:\hostedtoolcache\windows\Python\3.14.6\x64\Lib\queue.py", line 199 in get
  File "D:\a\yasb\yasb\venv\Lib\site-packages\watchdog\observers\api.py", line 379 in dispatch_events
  File "D:\a\yasb\yasb\venv\Lib\site-packages\watchdog\observers\api.py", line 213 in run
